District Code,District Name,Mandal Code,Mandal Name,Panchayat Code,Panchayat Name,Village Code,Village Name,Water Body Name,SS/LS/Resarvior,Ownership,Lease/Auction,TWSA,EWSA,Cluster Name
521,Vizianagaram,4837,Nellimarla,199438,Mamidikuduru,587815,Mamidikuduru,GURAPPA BANDA,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4837,Nellimarla,199438,Mamidikuduru,587815,Mamidikuduru,KOTTA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,211204,Mamidimettu,580274,Mamidimettu,NARASA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4837,Nellimarla,211204,Mamidimettu,580274,Mamidimettu,PAPAYYA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,235240,Mamidipalem,586176,Mamidipalem,POONU TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4837,Nellimarla,235240,Mamidipalem,586176,Mamidipalem,RAMASAGARAM,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4837,Nellimarla,210672,Mamidivalasa,581218,Mamidivalasa,YERRA TANK,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4837,Nellimarla,210672,Mamidivalasa,581218,Mamidivalasa,PEDDA TANK,SS,GP,Auction,6,1.5,Vizianagaram
521,Vizianagaram,4837,Nellimarla,210672,Mamidivalasa,581218,Mamidivalasa,CHAKRAVARTHLA TANK,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4837,Nellimarla,210672,Mamidivalasa,581218,Mamidivalasa,PEDDA TANK,SS,GP,Auction,6,1.5,Vizianagaram
521,Vizianagaram,4837,Nellimarla,210672,Mamidivalasa,581218,Mamidivalasa,TUMMALA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,210672,Mamidivalasa,581218,Mamidivalasa,VIJAYARAMA SAGARAM,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,212076,Mampa,585601,Mampa,POONU TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4837,Nellimarla,212076,Mampa,585601,Mampa,PANUKU BANDA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200070,Manchala,590309,Manchala,YERRA BANDA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200070,Manchala,590309,Manchala,VOORA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200070,Manchala,590309,Manchala,PALAGEDDA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200070,Manchala,590309,Manchala,KONDA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200881,Mandadi,589815,Mandadi,KOTLA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200881,Mandadi,589815,Mandadi,SEETHAKONERU,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200881,Mandadi,589815,Mandadi,CHINAYERRA TANK,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200881,Mandadi,589815,Mandadi,CHANDRAYYA BANDA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200881,Mandadi,589815,Mandadi,KOTHA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200881,Mandadi,589815,Mandadi,AKULAVANI TANK,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200881,Mandadi,589815,Mandadi,AMUJUVANI BANDA,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200881,Mandadi,589815,Mandadi,GANGADEVI TANK,SS,GP,Auction,6,1.5,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200881,Mandadi,589815,Mandadi,POONU TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200881,Mandadi,589815,Mandadi,THODELU BANDA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200881,Mandadi,589815,Mandadi,SEETASAGARAM,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4837,Nellimarla,200881,Mandadi,589815,Mandadi,VEERAPATRUNI TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4837,Nellimarla,214794,Mandalaparru,588476,Mandalaparru,VALLIREDDIVANI TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211447,Mandarada,581280,Mandarada,G KONERU,SS,GP,Lease,10,2.5,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211447,Mandarada,581280,Mandarada,TAMAR TANK,SS,GP,Lease,8,2,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211447,Mandarada,581280,Mandarada,KARRI TANK,SS,GP,Lease,7,1.75,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211447,Mandarada,581280,Mandarada,PATAKONERU,SS,GP,Lease,8,2,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211041,Mandasa,580328,Mandasa,THADKONERU,SS,GP,Lease,8,2,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211041,Mandasa,580328,Mandasa,KANDKONERU,SS,GP,Lease,9,2.25,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211041,Mandasa,580328,Mandasa,NALLABANDA,SS,GP,Lease,5,1.25,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211041,Mandasa,580328,Mandasa,RAVITANK,SS,GP,Lease,10,2.5,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211041,Mandasa,580328,Mandasa,PINNITANK,SS,GP,Lease,10,2.5,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211041,Mandasa,580328,Mandasa,BORRATANK,SS,GP,Lease,4,1,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211041,Mandasa,580328,Mandasa,BUJJI TANK,SS,GP,Lease,5,1.25,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211041,Mandasa,580328,Mandasa,KARRI TANK,SS,GP,Lease,4,1,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211041,Mandasa,580328,Mandasa,VEMALITANK,SS,GP,Lease,4,1,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211041,Mandasa,580328,Mandasa,REGI TANK,SS,GP,Lease,15,3.75,Vizianagaram
521,Vizianagaram,4822,Merakamudidam,211041,Mandasa,580328,Mandasa,MARRIKONER,SS,GP,Lease,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,203384,Mandavalli,589332,Mandavalli,PATHA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,203384,Mandavalli,589332,Mandavalli,PATHA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,203384,Mandavalli,589332,Mandavalli,CHINTHALA,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,212618,Mandiravalasa,582777,Mandiravalasa,AMBALLA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212618,Mandiravalasa,582777,Mandiravalasa,BURUDA BANDA,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,212618,Mandiravalasa,582777,Mandiravalasa,JAGANNA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212618,Mandiravalasa,582777,Mandiravalasa,GANGAYYA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212618,Mandiravalasa,582777,Mandiravalasa,RAMAJOGI TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212618,Mandiravalasa,582777,Mandiravalasa,YERRA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212618,Mandiravalasa,582777,Mandiravalasa,KOTHA BANDA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212618,Mandiravalasa,582777,Mandiravalasa,MEDI TANK,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,211810,Mangalapuram,586237,Mangalapuram,JOGIVANI TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,211810,Mangalapuram,586237,Mangalapuram,VOORA CHERUVU,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,211810,Mangalapuram,586237,Mangalapuram,GIDIJALA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,211810,Mangalapuram,586237,Mangalapuram,KOMATI CHERUVU,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,211810,Mangalapuram,586237,Mangalapuram,RAMUDU CHERUVU,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,211810,Mangalapuram,586237,Mangalapuram,CHELIGARAM TANK,SS,GP,Auction,6,1.5,Vizianagaram
521,Vizianagaram,4828,Gurla,211810,Mangalapuram,586237,Mangalapuram,KOTHA TANK,SS,GP,Auction,6,1.5,Vizianagaram
521,Vizianagaram,4828,Gurla,211810,Mangalapuram,586237,Mangalapuram,SHARABU KONERU,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,211810,Mangalapuram,586237,Mangalapuram,MOIDAVANI CHERUVU,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,203791,Mangollu,588818,Mangollu,RANGARAJU CHERUVU,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,203791,Mangollu,588818,Mangollu,NAGASAGARAM,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,203761,Manikonda,589272,Manikonda,RAMASAGARAM,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,210897,Manikyapuram,580468,Manikyapuram,CHITTIGUND,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,210897,Manikyapuram,580468,Manikyapuram,CHINNA KON,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,210897,Manikyapuram,580468,Manikyapuram,NARAPPA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,210897,Manikyapuram,580468,Manikyapuram,PEDDA KONE,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,210897,Manikyapuram,580468,Manikyapuram,RAVI TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,210897,Manikyapuram,580468,Manikyapuram,VISANNA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,210897,Manikyapuram,580468,Manikyapuram,KOTHA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,210897,Manikyapuram,580468,Manikyapuram,SURAMMA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,210897,Manikyapuram,580468,Manikyapuram,KOTHA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,210897,Manikyapuram,580468,Manikyapuram,ADIBA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,210897,Manikyapuram,580468,Manikyapuram,KOMATI TAN,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,202953,Manimeswaram,589397,Manimeswaram,MEESALA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,202953,Manimeswaram,589397,Manimeswaram,ROWTHA BAN,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,202953,Manimeswaram,589397,Manimeswaram,KALYANA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,202953,Manimeswaram,589397,Manimeswaram,RAMULU CH,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,202953,Manimeswaram,589397,Manimeswaram,BONTHAVANI,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,202953,Manimeswaram,589397,Manimeswaram,BARIKA BAN,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,199221,Manjeru,587620,Manjeru,POTURAJU CHERUVU,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,203624,Mantada,589531,Mantada,CHINTHA BA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,203624,Mantada,589531,Mantada,MERISA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,CHAVITI,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,MAMIDI,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,SALAKA CHERUVU,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,MERAKA BANNDA,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,APPALANAIDU KONERU,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,CHINTHALA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,TAMMUDIGAR,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,SOMADAS,SS,GP,Auction,5,1.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,SERI TANK,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,VOORA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,BADDI TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,BARIKA BANDA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,MANGALI BANDA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,BAPADU BANDA,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,MENTI TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,SINGARASAGARAM,SS,GP,Auction,9,2.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,TAMURU TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,TULASI VANI TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,MURAGADA BANDA,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,PINNAPUNAIDU BANDA,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,CHILLANGI TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,THAMMADU TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,PAINAIDU TANK,SS,GP,Auction,8,2,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,NAIDUBABU,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,KIKIRI,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,CHITTIVANI,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,KANTROTHU,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,NEREDUBILL,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,SARI TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,ALTHI BAND,SS,GP,Auction,5,1.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,BEDALA BAN,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,BEHARA,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,CHINTHALA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,BANDAVANI,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,BANDAVANIB,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,212492,Maradam,582659,Maradam,DOKKULAVAN,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,202502,Maredubaka,579327,Maredubaka,KAMSALI,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,202502,Maredubaka,579327,Maredubaka,KALLAKURI,SS,GP,Auction,5,1.25,Vizianagaram
521,Vizianagaram,4828,Gurla,202502,Maredubaka,579327,Maredubaka,MANGALI BANDHA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,202502,Maredubaka,579327,Maredubaka,MAKAMMA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,202502,Maredubaka,579327,Maredubaka,PATHA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,202502,Maredubaka,579327,Maredubaka,CHELAMMA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212639,Markondaputti,582097,Markondaputti,SUVVADA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212639,Markondaputti,582097,Markondaputti,SUVVARUVANI TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212639,Markondaputti,582097,Markondaputti,CHINTHALAKONERU,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212639,Markondaputti,582097,Markondaputti,SIVANNA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212639,Markondaputti,582097,Markondaputti,CHEBOLU,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212639,Markondaputti,582097,Markondaputti,SAMADASVAN,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,212639,Markondaputti,582097,Markondaputti,VEDULABAND,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,212639,Markondaputti,582097,Markondaputti,YERUKABAND,SS,GP,Auction,6,1.5,Vizianagaram
521,Vizianagaram,4828,Gurla,211107,Marlapadu,580653,Marlapadu,KOTHA TANK,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,203567,Marribandam,589069,Marribandam,GOLLABANDA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,197054,Marripadu,595658,Marripadu,SHARABU KONERU,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,197054,Marripadu,595658,Marripadu,KELLAVANI TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,197054,Marripadu,595658,Marripadu,BAPANNA BANDA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,197054,Marripadu,595658,Marripadu,CHINTHALA TANK,SS,GP,Auction,6,1.5,Vizianagaram
521,Vizianagaram,4828,Gurla,197054,Marripadu,595658,Marripadu,KARIGEDDA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,197054,Marripadu,595658,Marripadu,KOTHA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,197054,Marripadu,595658,Marripadu,KAMSALI BANDA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,197054,Marripadu,595658,Marripadu,MANGALI BANDA,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4828,Gurla,199194,Marripaka,587249,Marripaka,ANGALLA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,199194,Marripaka,587249,Marripaka,JOGANNA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,199194,Marripaka,587249,Marripaka,POLA BANDA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,199194,Marripaka,587249,Marripaka,GUDI CHERUVU,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,199194,Marripaka,587249,Marripaka,PINA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,245317,Marripalem,587079,Marripalem,YENDU VANI TANK,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,245317,Marripalem,587079,Marripalem,SURAMMA TANK,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,245317,Marripalem,587079,Marripalem,CHAMALAMMA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,199703,Marrivada,589533,Marrivada,SOLIPI TAN,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212551,Marrivalasa,581350,Marrivalasa,KARI CHERU,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212551,Marrivalasa,581350,Marrivalasa,YERRA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212551,Marrivalasa,581350,Marrivalasa,KITTANNA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212551,Marrivalasa,581350,Marrivalasa,SEERAMASAG,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212551,Marrivalasa,581350,Marrivalasa,VOORA TANK,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,212551,Marrivalasa,581350,Marrivalasa,SURAMMA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212551,Marrivalasa,581350,Marrivalasa,KITTANNA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4828,Gurla,212551,Marrivalasa,581350,Marrivalasa,SREERAMASAGARAM,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4828,Gurla,212551,Marrivalasa,581350,Marrivalasa,VOORA TANK,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4828,Gurla,199934,Marriveedu,587056,Marriveedu,SURAMMA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,KOTTA CHERUVU,SS,GP,Lease,10,2.5,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,Kalamala tank,SS,GP,Lease,5,1.25,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,Bandaru tank,SS,GP,Lease,5,1.25,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,Pedda tank,SS,GP,Lease,10,2.5,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,Jagannadha tank,SS,GP,Lease,5,1.25,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,KANDIVANI TANK,SS,GP,Auction,10,2.5,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,KANNAM VANI TANK,SS,GP,Auction,11,2.75,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,CHERI TANK,SS,GP,Auction,14,3.5,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,GEDDAKATTU BANDA,SS,GP,Auction,8,2,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,PEDDA TANK,SS,GP,Auction,14,3.5,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,PEDDA TANK,SS,GP,Auction,13,3.25,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,TELUKULA VANI TANK,SS,GP,Auction,10,2.5,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,PINATHADIVADA VOORA Tank,SS,GP,Auction,12,3,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,APPANNA BANDA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,ATHILIVANI TANK,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,BUGATHA BANDA,SS,GP,Auction,6,1.5,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,BANDA TANK,SS,GP,Auction,4,1,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,CHAKALIVANI BANDA,SS,GP,Auction,3,0.75,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,GUNDAM TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,GORLA BANDA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4839,Denkada,211340,Maruvada,582878,Maruvada,GORLI BANDA,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4839,Denkada,210962,Mathala,580105,Mathala,KOTTA TANK,SS,GP,Auction,9,2.25,Vizianagaram
521,Vizianagaram,4839,Denkada,210962,Mathala,580105,Mathala,KOTI BANDA,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4839,Denkada,210962,Mathala,580105,Mathala,NAGULA TANK,SS,GP,Auction,2,0.5,Vizianagaram
521,Vizianagaram,4839,Denkada,210962,Mathala,580105,Mathala,VOORA TANK,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4839,Denkada,210962,Mathala,580105,Mathala,YERRA TANK,SS,GP,Auction,5,1.25,Vizianagaram
521,Vizianagaram,4839,Denkada,210962,Mathala,580105,Mathala,BATHULA GUNDAM,SS,GP,Auction,1,0.25,Vizianagaram
521,Vizianagaram,4839,Denkada,210962,Mathala,580105,Mathala,KOMATI TANK,SS,GP,Auction,1,0.25,Vizianagaram
