Iskapalli Pattapupalem,SPSR Nellore,Allur,ISKAPALLI PATTAPUPALEM,14° 44 10 N,80° 05 56 E,now(),ADMIN,ADMIN,now(),FALSE,515,5167,,ISKAPALLI PATTAPUPALEM,,ISKAPALLI,208257,352,8
Nadimipattapupalem,SPSR Nellore,Indukurpet,NADIMIPALEM,14° 26 33 N,80° 59 11 E,,,,,,515,5179,585373,NADIMIPALEM,585373,KODURU,,352,8
Rajivnagar colony,SPSR Nellore,Indukurpet,RAJEEVNAGAR COLONY,14° 26 33 N,80° 59 11 E,,,,,,515,5179,,RAJEEVNAGAR COLONY,,KODURU,,352,8
BV Palem pathakuppam,SPSR Nellore,Tada,B.V.PALEM PATHAKUPPAM,13° 33 31 N,80° 03 40 E,,,,,,515,5198,,B.V.PALEM PATHAKUPPAM,,B.V.PALEM,235572,352,8
Balaji Kuppam,SPSR Nellore,Tada,BALAJI KUPPAM,13° 37 01 N,80° 07 59 E,,,,,,515,5198,,BALAJI KUPPAM,,PERIYA VATTU,209026,352,8
Balakrishnapuram,SPSR Nellore,Tada,BALAKRISHNAPURAM,13° 32 59 N,80° 03 30 E,,,,,,515,5198,580444,BALAKRISHNAPURAM,580444,KARURU,197492,352,8
Balakrishnapuram,SPSR Nellore,Sullurpeta,,,,,,,,,,,,,,,,352,8
Vijayalakshmipuram,Prakasam,Chirala,VIJAYALAKSHMI PURAM,15° 81 33 N,80° 43 80 E,,,,,,517,5123,,VIJAYALAKSHMI PURAM,,GAVINAVARIPALEM,,352,8
,,,,,,,,,,,,,,,,,,565,8
,,,,,,,,,,,,,,,,,,565,8
,,,,,,,,,,,,,,,,,,565,8
,,,,,,,,,,,,,,,,,,565,8
,,,,,,,,,,,,,,,,,,565,8
,,,,,,,,,,,,,,,,,,565,8
,,,,,,,,,,,,,,,,,,565,8
,,,,,,,,,,,,,,,,,,565,8
,,,,,,,,,,,,,,,,,,586,8
,,,,,,,,,,,,,,,,,,586,8
,,,,,,,,,,,,,,,,,,586,8
,,,,,,,,,,,,,,,,,,586,8
,,,,,,,,,,,,,,,,,,609,8
,,,,,,,,,,,,,,,,,,609,8
,,,,,,,,,,,,,,,,,,609,8
,,,,,,,,,,,,,,,,,,609,8
,,,,,,,,,,,,,,,,,,609,8
,,,,,,,,,,,,,,,,,,609,8
,,,,,,,,,,,,,,,,,,609,8
,,,,,,,,,,,,,,,,,,609,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,636,7
,,,,,,,,,,,,,,,,,,200,8
,,,,,,,,,,,,,,,,,,200,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,638,8
,,,,,,,,,,,,,,,,,,159,9
,,,,,,,,,,,,,,,,,,324,9
,,,,,,,,,,,,,,,,,,324,9
,,,,,,,,,,,,,,,,,,324,9
,,,,,,,,,,,,,,,,,,665,10
,,,,,,,,,,,,,,,,,,663,10
,,,,,,,,,,,,,,,,,,664,3
,,,,,,,,,,,,,,,,,,636,7
,,,,,,,,,,,,,,,,,,13,8
,,,,,,,,,,,,,,,,,,200,8
,,,,,,,,,,,,,,,,,,200,8
,,,,,,,,,,,,,,,,,,565,8
,,,,,,,,,,,,,,,,,,565,8
,,,,,,,,,,,,,,,,,,565,8
,,,,,,,,,,,,,,,,,,561,8
,,,,,,,,,,,,,,,,,,110,7
